%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 18:30:07.498, 1565821807498
1, -23108.93, -33234.79, -76411.23, -71878.94, -69780.80, -187500.02, -24549.26, 13189.07, -0.046, 0.294, 0.936, 18:30:07.503, 1565821807503
2, -23108.78, -33203.61, -76408.70, -71860.99, -69770.59, -187500.02, -24545.14, 13191.02, 0.000, 0.000, 0.000, 18:30:07.511, 1565821807511
3, -23112.96, -33215.00, -76412.30, -71867.88, -69775.35, -187500.02, -24544.58, 13191.71, 0.000, 0.000, 0.000, 18:30:07.511, 1565821807511
4, -23118.95, -33246.16, -76432.57, -71886.36, -69785.97, -187500.02, -24549.23, 13188.80, 0.000, 0.000, 0.000, 18:30:07.517, 1565821807517
5, -23114.12, -33243.88, -76427.74, -71873.64, -69776.24, -187500.02, -24544.52, 13194.70, 0.000, 0.000, 0.000, 18:30:07.518, 1565821807518
6, -23112.44, -33211.09, -76415.54, -71864.23, -69774.14, -187500.02, -24542.86, 13196.04, 0.000, 0.000, 0.000, 18:30:07.526, 1565821807526
7, -23111.41, -33210.42, -76416.88, -71862.35, -69769.05, -187500.02, -24542.35, 13195.93, 0.000, 0.000, 0.000, 18:30:07.526, 1565821807526
8, -23109.22, -33231.14, -76424.57, -71865.88, -69769.11, -187500.02, -24541.59, 13197.18, -0.044, 0.288, 0.942, 18:30:07.534, 1565821807534
9, -23107.72, -33241.87, -76421.08, -71878.07, -69773.96, -187500.02, -24544.63, 13192.65, 0.000, 0.000, 0.000, 18:30:07.534, 1565821807534
10, -23105.45, -33208.59, -76426.76, -71880.44, -69774.14, -187500.02, -24542.24, 13194.30, 0.000, 0.000, 0.000, 18:30:07.540, 1565821807540
11, -23108.71, -33206.96, -76426.13, -71873.06, -69778.34, -187500.02, -24543.76, 13192.69, 0.000, 0.000, 0.000, 18:30:07.540, 1565821807540
12, -23114.05, -33232.75, -76415.31, -71868.37, -69785.66, -187500.02, -24553.41, 13181.92, 0.000, 0.000, 0.000, 18:30:07.548, 1565821807548
13, -23107.17, -33247.10, -76413.50, -71881.95, -69780.55, -187500.02, -24549.68, 13187.28, 0.000, 0.000, 0.000, 18:30:07.548, 1565821807548
14, -23107.03, -33217.35, -76413.50, -71869.71, -69764.09, -187500.02, -24545.79, 13190.50, 0.000, 0.000, 0.000, 18:30:07.558, 1565821807558
15, -23113.40, -33211.92, -76417.02, -71870.78, -69764.42, -187500.02, -24547.58, 13189.50, 0.000, 0.000, 0.000, 18:30:07.558, 1565821807558
16, -23118.74, -33233.69, -76417.20, -71870.58, -69774.14, -187500.02, -24551.31, 13187.33, 0.000, 0.000, 0.000, 18:30:07.563, 1565821807563
17, -23121.45, -33260.16, -76410.48, -71879.68, -69787.24, -187500.02, -24553.75, 13182.57, 0.000, 0.000, 0.000, 18:30:07.570, 1565821807570
18, -23119.91, -33236.46, -76413.34, -71883.54, -69784.42, -187500.02, -24551.67, 13184.89, -0.046, 0.296, 0.938, 18:30:07.570, 1565821807570
19, -23116.91, -33215.63, -76414.38, -71868.73, -69766.52, -187500.02, -24549.39, 13188.31, 0.000, 0.000, 0.000, 18:30:07.578, 1565821807578
20, -23111.79, -33224.37, -76412.81, -71866.33, -69764.84, -187500.02, -24543.33, 13194.48, 0.000, 0.000, 0.000, 18:30:07.578, 1565821807578
21, -23107.93, -33245.45, -76413.55, -71864.12, -69765.20, -187500.02, -24538.57, 13201.25, 0.000, 0.000, 0.000, 18:30:07.586, 1565821807586
22, -23113.47, -33235.07, -76425.26, -71872.84, -69772.51, -187500.02, -24542.77, 13197.99, 0.000, 0.000, 0.000, 18:30:07.586, 1565821807586
23, -23115.44, -33213.55, -76421.20, -71871.16, -69766.19, -187500.02, -24546.93, 13195.60, 0.000, 0.000, 0.000, 18:30:07.593, 1565821807593
24, -23115.86, -33223.27, -76423.34, -71874.47, -69767.59, -187500.02, -24547.47, 13195.53, 0.000, 0.000, 0.000, 18:30:07.593, 1565821807593
25, -23111.17, -33245.49, -76422.20, -71878.96, -69772.02, -187500.02, -24544.25, 13197.45, 0.000, 0.000, 0.000, 18:30:07.600, 1565821807600
26, -23104.66, -33234.67, -76410.58, -71874.09, -69779.17, -187500.02, -24538.21, 13203.38, 0.000, 0.000, 0.000, 18:30:07.601, 1565821807601
27, -23110.25, -33211.14, -76419.09, -71872.79, -69779.41, -187500.02, -24543.76, 13195.62, -0.050, 0.290, 0.934, 18:30:07.608, 1565821807608
28, -23112.51, -33217.91, -76424.59, -71873.53, -69772.29, -187500.02, -24547.02, 13189.29, 0.000, 0.000, 0.000, 18:30:07.608, 1565821807608
29, -23108.48, -33238.34, -76417.80, -71873.91, -69768.84, -187500.02, -24542.66, 13196.87, 0.000, 0.000, 0.000, 18:30:07.616, 1565821807616
30, -23103.79, -33237.85, -76412.86, -71865.86, -69758.02, -187500.02, -24536.11, 13204.65, 0.000, 0.000, 0.000, 18:30:07.616, 1565821807616
31, -23105.15, -33206.36, -76412.09, -71857.95, -69753.91, -187500.02, -24535.64, 13203.89, 0.000, 0.000, 0.000, 18:30:07.622, 1565821807622
32, -23108.73, -33210.13, -76415.60, -71865.98, -69766.43, -187500.02, -24539.91, 13196.51, 0.000, 0.000, 0.000, 18:30:07.630, 1565821807630
33, -23112.44, -33236.75, -76416.12, -71883.92, -69783.87, -187500.02, -24544.79, 13193.56, 0.000, 0.000, 0.000, 18:30:07.630, 1565821807630
34, -23109.45, -33248.00, -76424.26, -71883.37, -69780.42, -187500.02, -24541.97, 13198.57, 0.000, 0.000, 0.000, 18:30:07.638, 1565821807638
35, -23108.19, -33214.31, -76421.04, -71874.85, -69773.29, -187500.02, -24538.77, 13202.48, 0.000, 0.000, 0.000, 18:30:07.638, 1565821807638
36, -23106.81, -33207.67, -76408.30, -71858.60, -69756.88, -187500.02, -24539.55, 13201.90, 0.000, 0.000, 0.000, 18:30:07.646, 1565821807646
37, -23108.44, -33228.80, -76409.75, -71882.29, -69778.32, -187500.02, -24542.37, 13198.01, -0.046, 0.286, 0.936, 18:30:07.646, 1565821807646
38, -23107.37, -33249.80, -76415.88, -71876.44, -69778.34, -187500.02, -24539.20, 13202.59, 0.000, 0.000, 0.000, 18:30:07.652, 1565821807652
39, -23110.16, -33222.47, -76419.98, -71855.96, -69764.64, -187500.02, -24537.77, 13203.24, 0.000, 0.000, 0.000, 18:30:07.653, 1565821807653
40, -23109.74, -33210.42, -76428.39, -71875.74, -69775.77, -187500.02, -24542.79, 13196.83, 0.000, 0.000, 0.000, 18:30:07.661, 1565821807661
41, -23112.33, -33230.92, -76430.80, -71877.02, -69773.34, -187500.02, -24547.58, 13194.52, 0.000, 0.000, 0.000, 18:30:07.661, 1565821807661
42, -23108.93, -33252.93, -76414.60, -71872.66, -69768.45, -187500.02, -24544.72, 13199.67, 0.000, 0.000, 0.000, 18:30:07.669, 1565821807669
43, -23108.91, -33228.01, -76416.07, -71874.31, -69765.38, -187500.02, -24540.27, 13205.03, 0.000, 0.000, 0.000, 18:30:07.669, 1565821807669
44, -23111.17, -33212.34, -76417.51, -71858.91, -69758.92, -187500.02, -24542.17, 13202.88, 0.000, 0.000, 0.000, 18:30:07.676, 1565821807676
